attribute_index,attribute_id,raw_attribute_name,attribute_phrase,attribute_prompt,clip_readable_subset,condition,visible,positive,negative,positive_prevalence,pair_count,ranking_accuracy,precision_at_1,precision_at_5,precision_at_10
166,167,has_forehead_color::buff,buff forehead,a photo of a bird with buff forehead.,False,native_source,5515,708,4807,0.12837715321849502,3403356,0.48006644030186674,0.0,0.6,0.4
167,168,has_under_tail_color::blue,blue under tail,a photo of a bird with blue under tail.,False,native_source,4343,203,4140,0.04674188349067465,840420,0.9066847528616644,0.0,0.6,0.7
168,169,has_under_tail_color::brown,brown under tail,a photo of a bird with brown under tail.,False,native_source,4343,891,3452,0.20515772507483307,3075732,0.6626752590927948,0.0,0.2,0.5
169,170,has_under_tail_color::iridescent,iridescent under tail,a photo of a bird with iridescent under tail.,False,native_source,4343,65,4278,0.014966612940363803,278070,0.6437138130686518,0.0,0.2,0.1
170,171,has_under_tail_color::purple,purple under tail,a photo of a bird with purple under tail.,False,native_source,4343,18,4325,0.004144600506562284,77850,0.6012074502247913,0.0,0.0,0.1
171,172,has_under_tail_color::rufous,rufous under tail,a photo of a bird with rufous under tail.,False,native_source,4343,52,4291,0.011973290352291043,223132,0.6766129465966334,0.0,0.0,0.0
172,173,has_under_tail_color::grey,grey under tail,a photo of a bird with grey under tail.,False,native_source,4343,1213,3130,0.2793000230255584,3796690,0.5974056349083017,1.0,0.8,0.9
173,174,has_under_tail_color::yellow,yellow under tail,a photo of a bird with yellow under tail.,False,native_source,4343,383,3960,0.08818788855629749,1516680,0.8327003718648627,0.0,0.0,0.1
174,175,has_under_tail_color::olive,olive under tail,a photo of a bird with olive under tail.,False,native_source,4343,125,4218,0.028781947962238083,527250,0.6647567567567567,1.0,0.2,0.1
175,176,has_under_tail_color::green,green under tail,a photo of a bird with green under tail.,False,native_source,4343,56,4287,0.012894312687082661,240072,0.7678571428571429,0.0,0.2,0.1
176,177,has_under_tail_color::pink,pink under tail,a photo of a bird with pink under tail.,False,native_source,4343,23,4320,0.0052958784250518075,99360,0.4980374396135266,0.0,0.0,0.0
177,178,has_under_tail_color::orange,orange under tail,a photo of a bird with orange under tail.,False,native_source,4343,109,4234,0.02509785862307161,461506,0.6717095769069091,1.0,0.8,0.5
178,179,has_under_tail_color::black,black under tail,a photo of a bird with black under tail.,False,native_source,4343,1808,2535,0.41630209532581164,4583280,0.6309723604056483,1.0,0.8,0.9
179,180,has_under_tail_color::white,white under tail,a photo of a bird with white under tail.,False,native_source,4343,1034,3309,0.23808427354363343,3421506,0.6011285673618576,1.0,0.6,0.7
180,181,has_under_tail_color::red,red under tail,a photo of a bird with red under tail.,False,native_source,4343,83,4260,0.01911121344692609,353580,0.7938373211154477,0.0,0.0,0.1
181,182,has_under_tail_color::buff,buff under tail,a photo of a bird with buff under tail.,False,native_source,4343,694,3649,0.15979737508634584,2532406,0.5016026261191926,0.0,0.2,0.1
182,183,has_nape_color::blue,blue nape,a photo of a bird with blue nape.,False,native_source,5367,289,5078,0.053847587106390905,1467542,0.8918218354227682,1.0,1.0,1.0
183,184,has_nape_color::brown,brown nape,a photo of a bird with brown nape.,False,native_source,5367,1012,4355,0.18855971678777717,4407260,0.6777891479059551,0.0,0.6,0.4
184,185,has_nape_color::iridescent,iridescent nape,a photo of a bird with iridescent nape.,False,native_source,5367,119,5248,0.02217253586733743,624512,0.6231793784587005,0.0,0.4,0.3
185,186,has_nape_color::purple,purple nape,a photo of a bird with purple nape.,False,native_source,5367,34,5333,0.006335010247810695,181322,0.7678715213818511,0.0,0.2,0.2
186,187,has_nape_color::rufous,rufous nape,a photo of a bird with rufous nape.,False,native_source,5367,80,5287,0.014905906465436929,422960,0.7886443162473993,0.0,0.0,0.1
187,188,has_nape_color::grey,grey nape,a photo of a bird with grey nape.,False,native_source,5367,1427,3940,0.2658841065772312,5622380,0.6463615052700102,1.0,1.0,0.9
188,189,has_nape_color::yellow,yellow nape,a photo of a bird with yellow nape.,False,native_source,5367,464,4903,0.08645425749953418,2274992,0.8966750212748,1.0,0.6,0.8
189,190,has_nape_color::olive,olive nape,a photo of a bird with olive nape.,False,native_source,5367,183,5184,0.03409726103968697,948672,0.6940112072454968,0.0,0.0,0.0
190,191,has_nape_color::green,green nape,a photo of a bird with green nape.,False,native_source,5367,80,5287,0.014905906465436929,422960,0.8610223188954038,0.0,0.0,0.1
191,192,has_nape_color::pink,pink nape,a photo of a bird with pink nape.,False,native_source,5367,33,5334,0.006148686416992733,176022,0.6377214211859881,0.0,0.4,0.2
192,193,has_nape_color::orange,orange nape,a photo of a bird with orange nape.,False,native_source,5367,126,5241,0.023476802683063163,660366,0.7701759327403288,0.0,0.0,0.1
193,194,has_nape_color::black,black nape,a photo of a bird with black nape.,False,native_source,5367,1507,3860,0.28079001304266815,5817020,0.6965978284413669,1.0,1.0,0.9
194,195,has_nape_color::white,white nape,a photo of a bird with white nape.,False,native_source,5367,1274,4093,0.2373765604620831,5214482,0.687399630490622,1.0,0.8,0.8
195,196,has_nape_color::red,red nape,a photo of a bird with red nape.,False,native_source,5367,199,5168,0.03707844233277436,1028432,0.8910871112528587,1.0,1.0,0.8
196,197,has_nape_color::buff,buff nape,a photo of a bird with buff nape.,False,native_source,5367,889,4478,0.1656418855971679,3980942,0.46539412028610316,0.0,0.0,0.1
197,198,has_belly_color::blue,blue belly,a photo of a bird with blue belly.,False,native_source,5144,144,5000,0.027993779160186624,720000,0.8598916666666667,1.0,0.8,0.5
198,199,has_belly_color::brown,brown belly,a photo of a bird with brown belly.,True,native_source,5144,513,4631,0.09972783825816485,2375703,0.5936076605535288,0.0,0.4,0.4
199,200,has_belly_color::iridescent,iridescent belly,a photo of a bird with iridescent belly.,False,native_source,5144,81,5063,0.015746500777604977,410103,0.6787221746731918,0.0,0.4,0.2
200,201,has_belly_color::purple,purple belly,a photo of a bird with purple belly.,False,native_source,5144,19,5125,0.0036936236391912907,97375,0.6586598202824133,0.0,0.0,0.0
201,202,has_belly_color::rufous,rufous belly,a photo of a bird with rufous belly.,False,native_source,5144,79,5065,0.015357698289269051,400135,0.7759056318492509,0.0,0.0,0.1
202,203,has_belly_color::grey,grey belly,a photo of a bird with grey belly.,True,native_source,5144,996,4148,0.19362363919129083,4131408,0.6128086356999841,1.0,0.8,0.7
203,204,has_belly_color::yellow,yellow belly,a photo of a bird with yellow belly.,True,native_source,5144,844,4300,0.1640746500777605,3629200,0.8802408244241156,1.0,0.6,0.8
204,205,has_belly_color::olive,olive belly,a photo of a bird with olive belly.,False,native_source,5144,117,5027,0.022744945567651633,588159,0.5576570281165467,0.0,0.0,0.0
205,206,has_belly_color::green,green belly,a photo of a bird with green belly.,False,native_source,5144,68,5076,0.013219284603421462,345168,0.8292541602929588,0.0,0.2,0.1
206,207,has_belly_color::pink,pink belly,a photo of a bird with pink belly.,False,native_source,5144,31,5113,0.0060264385692068425,158503,0.5842539257932027,0.0,0.6,0.4
207,208,has_belly_color::orange,orange belly,a photo of a bird with orange belly.,True,native_source,5144,165,4979,0.03207620528771384,821535,0.7878094055639747,1.0,0.6,0.7
208,209,has_belly_color::black,black belly,a photo of a bird with black belly.,True,native_source,5144,852,4292,0.1656298600311042,3656784,0.6520308555276987,0.0,0.6,0.6
209,210,has_belly_color::white,white belly,a photo of a bird with white belly.,True,native_source,5144,2167,2977,0.4212674961119751,6451159,0.6687526225907624,1.0,1.0,1.0
210,211,has_belly_color::red,red belly,a photo of a bird with red belly.,True,native_source,5144,200,4944,0.038880248833592534,988800,0.8902892394822006,1.0,0.8,0.8
211,212,has_belly_color::buff,buff belly,a photo of a bird with buff belly.,False,native_source,5144,948,4196,0.18429237947122862,3977808,0.4739679491820621,1.0,0.2,0.3
212,213,has_wing_shape::rounded-wings,rounded wings,a photo of a bird with rounded wings.,True,native_source,3830,1653,2177,0.4315926892950392,3598581,0.5064758859116969,1.0,0.4,0.2
213,214,has_wing_shape::pointed-wings,pointed wings,a photo of a bird with pointed wings.,True,native_source,3830,1163,2667,0.30365535248041775,3101721,0.47808265153442236,0.0,0.2,0.4
214,215,has_wing_shape::broad-wings,broad wings,a photo of a bird with broad wings.,True,native_source,3830,335,3495,0.08746736292428199,1170825,0.4714308286891722,0.0,0.0,0.1
215,216,has_wing_shape::tapered-wings,tapered wings,a photo of a bird with tapered wings.,True,native_source,3830,470,3360,0.1227154046997389,1579200,0.5257370820668693,0.0,0.0,0.0
216,217,has_wing_shape::long-wings,long wings,a photo of a bird with long wings.,True,native_source,3830,379,3451,0.0989556135770235,1307929,0.6322403586127382,0.0,0.6,0.4
217,218,has_size::large_(16_-_32_in),large bird,a photo of a bird with large bird.,True,native_source,5794,208,5586,0.03589920607525026,1161888,0.5900319135751466,0.0,0.2,0.1
218,219,has_size::small_(5_-_9_in),small bird,a photo of a bird with small bird.,True,native_source,5794,2958,2836,0.5105281325509148,8388888,0.6181390787432136,0.0,0.6,0.6
219,220,has_size::very_large_(32_-_72_in),very bird,a photo of a bird with very bird.,False,native_source,5794,96,5698,0.016568864342423197,547008,0.339324104949105,0.0,0.0,0.0
220,221,has_size::medium_(9_-_16_in),medium bird,a photo of a bird with medium bird.,True,native_source,5794,1148,4646,0.1981360027614774,5333608,0.4564965216791335,0.0,0.4,0.5
221,222,has_size::very_small_(3_-_5_in),very bird,a photo of a bird with very bird.,False,native_source,5794,1384,4410,0.2388677942699344,6103440,0.4901542408871063,0.0,0.0,0.0
222,223,has_shape::upright-perching_water-like,upright perching water like body shape,a photo of a bird with upright perching water like body shape.,False,native_source,5794,125,5669,0.021574042112530202,708625,0.5813455635914624,1.0,0.2,0.1
223,224,has_shape::chicken-like-marsh,chicken like marsh body shape,a photo of a bird with chicken like marsh body shape.,False,native_source,5794,95,5699,0.016396272005522954,541405,0.5605729537037892,0.0,0.2,0.1
224,225,has_shape::long-legged-like,long legged like body shape,a photo of a bird with long legged like body shape.,False,native_source,5794,64,5730,0.011045909561615464,366720,0.6306964441535776,0.0,0.0,0.1
225,226,has_shape::duck-like,duck like body shape,a photo of a bird with duck like body shape.,False,native_source,5794,354,5440,0.06109768726268554,1925760,0.9086443793619142,1.0,0.8,0.7
226,227,has_shape::owl-like,owl like body shape,a photo of a bird with owl like body shape.,False,native_source,5794,26,5768,0.0044874007594062825,149968,0.6087632028166009,0.0,0.0,0.0
227,228,has_shape::gull-like,gull like body shape,a photo of a bird with gull like body shape.,False,native_source,5794,404,5390,0.06972730410769762,2177560,0.8506318999246864,0.0,0.4,0.3
228,229,has_shape::hummingbird-like,hummingbird like body shape,a photo of a bird with hummingbird like body shape.,False,native_source,5794,320,5474,0.055229547808077324,1751680,0.6863354037267081,0.0,0.6,0.6
229,230,has_shape::pigeon-like,pigeon like body shape,a photo of a bird with pigeon like body shape.,False,native_source,5794,370,5424,0.0638591646530894,2006880,0.6060442079247389,0.0,0.0,0.0
230,231,has_shape::tree-clinging-like,tree clinging like body shape,a photo of a bird with tree clinging like body shape.,False,native_source,5794,365,5429,0.0629962029685882,1981585,0.6304877156417716,0.0,0.0,0.2
231,232,has_shape::hawk-like,hawk like body shape,a photo of a bird with hawk like body shape.,False,native_source,5794,189,5605,0.03261995167414567,1059345,0.6658808037041757,0.0,0.2,0.1
232,233,has_shape::sandpiper-like,sandpiper like body shape,a photo of a bird with sandpiper like body shape.,False,native_source,5794,312,5482,0.05384880911287539,1710384,0.597695312865415,1.0,0.6,0.3
233,234,has_shape::upland-ground-like,upland ground like body shape,a photo of a bird with upland ground like body shape.,False,native_source,5794,132,5662,0.022782188470831896,747384,0.5563793177268981,0.0,0.0,0.0
234,235,has_shape::swallow-like,swallow like body shape,a photo of a bird with swallow like body shape.,False,native_source,5794,211,5583,0.03641698308595098,1178013,0.5883237281761746,0.0,0.0,0.0
235,236,has_shape::perching-like,perching like body shape,a photo of a bird with perching like body shape.,False,native_source,5794,2827,2967,0.4879185364169831,8387709,0.5600065524447737,1.0,0.6,0.7
236,237,has_back_pattern::solid,solid back,a photo of a bird with solid back.,True,native_source,4520,2115,2405,0.46792035398230086,5086575,0.5163586499756713,1.0,0.6,0.6
237,238,has_back_pattern::spotted,spotted back,a photo of a bird with spotted back.,True,native_source,4520,356,4164,0.07876106194690266,1482384,0.6957839534155792,0.0,0.4,0.4
238,239,has_back_pattern::striped,striped back,a photo of a bird with striped back.,True,native_source,4520,898,3622,0.1986725663716814,3252556,0.6156262951352721,0.0,0.4,0.5
239,240,has_back_pattern::multi-colored,multi colored back,a photo of a bird with multi colored back.,True,native_source,4520,1151,3369,0.25464601769911505,3877719,0.5484630268464528,1.0,0.6,0.6
240,241,has_tail_pattern::solid,solid tail,a photo of a bird with solid tail.,True,native_source,4405,2077,2328,0.47150964812712826,4835256,0.5063727752987639,1.0,0.8,0.6
241,242,has_tail_pattern::spotted,spotted tail,a photo of a bird with spotted tail.,True,native_source,4405,263,4142,0.05970488081725312,1089346,0.6390862040159876,0.0,0.2,0.3
242,243,has_tail_pattern::striped,striped tail,a photo of a bird with striped tail.,True,native_source,4405,708,3697,0.16072644721906923,2617476,0.5405252999454436,0.0,0.2,0.2
243,244,has_tail_pattern::multi-colored,multi colored tail,a photo of a bird with multi colored tail.,True,native_source,4405,1357,3048,0.3080590238365494,4136136,0.5436125649640148,1.0,0.6,0.5
244,245,has_belly_pattern::solid,solid belly,a photo of a bird with solid belly.,True,native_source,5105,3321,1784,0.6505386875612145,5924664,0.5300217024965467,1.0,0.8,0.9
245,246,has_belly_pattern::spotted,spotted belly,a photo of a bird with spotted belly.,True,native_source,5105,298,4807,0.0583741429970617,1432486,0.6729824933716629,1.0,0.2,0.2
246,247,has_belly_pattern::striped,striped belly,a photo of a bird with striped belly.,True,native_source,5105,566,4539,0.110871694417238,2569074,0.5545025172494058,1.0,0.4,0.4
247,248,has_belly_pattern::multi-colored,multi colored belly,a photo of a bird with multi colored belly.,True,native_source,5105,920,4185,0.1802154750244858,3850200,0.5881572385850086,0.0,0.2,0.1
248,249,has_primary_color::blue,blue primary,a photo of a bird with blue primary.,False,native_source,5794,367,5427,0.06334138764238868,1991709,0.8658611775113734,1.0,0.6,0.7
249,250,has_primary_color::brown,brown primary,a photo of a bird with brown primary.,False,native_source,5794,1437,4357,0.2480151881256472,6261009,0.6757457943280388,1.0,0.4,0.6
